# year, so_abs_clim
2.8688524590163933,36.14693
2.871584699453552,36.144604
2.8743169398907105,36.140724
2.8770491803278686,36.138252
2.879781420765027,36.138546
2.8825136612021858,36.13475
2.8852459016393444,36.13259
2.887978142076503,36.13113
2.890710382513661,36.125706
2.8934426229508197,36.122696
2.8961748633879782,36.123417
2.8989071038251364,36.117634
2.901639344262295,36.112553
2.9043715846994536,36.11248
2.907103825136612,36.112633
2.9098360655737707,36.108814
2.912568306010929,36.10004
2.9153005464480874,36.096592
2.918032786885246,36.09941
2.920765027322404,36.095917
2.9234972677595628,36.08773
2.9262295081967213,36.078598
2.92896174863388,36.07608
2.9316939890710385,36.07597
2.9344262295081966,36.066147
2.9371584699453552,36.056664
2.939890710382514,36.052807
2.942622950819672,36.04817
2.9453551912568305,36.04699
2.948087431693989,36.041607
2.9508196721311473,36.043392
2.953551912568306,36.035522
2.9562841530054644,36.03597
2.959016393442623,36.032906
2.9617486338797816,36.02807
2.9644808743169397,36.03065
2.9672131147540983,36.02769
2.969945355191257,36.020973
2.972677595628415,36.01878
2.9754098360655736,36.018463
2.978142076502732,36.01115
2.980874316939891,36.00289
2.9836065573770494,36.001476
2.9863387978142075,36.00351
2.989071038251366,36.004402
2.9918032786885247,36.003113
2.994535519125683,36.000397
2.9972677595628414,36.000923
3.0,36.011906
3.0027322404371586,36.032063
3.0054644808743167,36.025116
3.0081967213114753,36.03079
3.010928961748634,36.042564
3.0136612021857925,36.0466
3.0163934426229506,36.048748
3.019125683060109,36.048035
3.021857923497268,36.046703
3.0245901639344264,36.042664
3.0273224043715845,36.04724
3.030054644808743,36.053284
3.0327868852459017,36.053085
3.0355191256830603,36.042564
3.0382513661202184,36.046944
3.040983606557377,36.04574
3.0437158469945356,36.04789
3.046448087431694,36.04389
3.0491803278688523,36.02955
3.051912568306011,36.04732
3.0546448087431695,36.054382
3.057377049180328,36.05082
3.060109289617486,36.050957
3.0628415300546448,36.056377
3.0655737704918034,36.05453
3.068306010928962,36.05246
3.07103825136612,36.04618
3.0737704918032787,36.04389
3.0765027322404372,36.04267
3.079234972677596,36.042645
3.081967213114754,36.04603
3.0846994535519126,36.04865
3.087431693989071,36.064987
